0,0,0,1,0.5,13.7112910556,0
0,0,0,1,0.5,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
