0,0,0,1,0.5,2.04281036531029E-012,0
0,0,0,1,0.5,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
0,0,0,1,0.3333333333,2.04281036531029E-012,150
